NetworkType,SubType,.gmlFile,degree,betweenness,closeness,eigencentrality,coreness,layerness,pagerank,sum_friends_friends,transitivity
sbm,seed,0.5561178567404137,0.9090909090909091,0.4304747583583514,0.13877810275045052,0.28134548342905885,1.0,0.7894736842105263,0.9289575449804798,0.575,0.0
sbm,seed,0.5667243479532065,0.9090909090909091,0.5495294452957883,0.1382980289402794,0.2878186766839831,1.0,0.7368421052631579,0.9410830330983256,0.725,0.0
sbm,seed,0.8052374822491326,0.9090909090909091,0.6143893026295942,0.1428788685271082,0.5176553442845866,1.0,0.9473684210526315,0.8866698227599846,0.85,0.0
sbm,seed,0.7896240707028959,0.9090909090909091,0.47262300266188223,0.1399419080956282,0.37708108521682776,1.0,0.631578947368421,0.9113990723787115,0.7,0.0
sbm,seed,0.39940070497068303,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,non_seed,0.6411460529592385,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,non_seed,0.5899756250817626,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,non_seed,0.23433999528279859,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,non_seed,0.3922658735270005,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,non_seed,0.19778316790778183,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,non_seed,0.6072347105590615,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,non_seed,0.9083342438032426,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,non_seed,0.8316840596505413,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,non_seed,0.0028937221091557275,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,non_seed,0.01445234282490937,0.9090909090909091,0.4558465766129901,0.13879655483165657,0.3341606614681172,1.0,0.5789473684210527,0.9246334873558513,0.7,0.0
sbm,seed,0.947288362724131,1.0,0.8292793734790178,0.14779094912632393,0.8054592999469434,1.0,0.9444444444444444,0.9862556587326914,0.9111111111111111,0.0
sbm,seed,0.7346601923146332,0.9090909090909091,1.0,0.15121124031007752,1.0,1.0,0.8888888888888888,0.8749300040452255,1.0,0.0
sbm,seed,0.5700840891716091,0.9090909090909091,0.5455931820269042,0.1423337691161716,0.41840367713757487,1.0,0.6111111111111112,0.9610045511038766,0.6222222222222222,0.0
sbm,seed,0.7621526098097535,0.9090909090909091,0.43519802527713103,0.14159546313799623,0.2616892997385154,1.0,0.7777777777777778,0.911528454257401,0.5333333333333333,0.0
sbm,seed,0.3297281420177355,0.9090909090909091,0.6103551400775885,0.1427177806569621,0.3059074864627016,1.0,0.6666666666666666,0.8981872467164591,0.7111111111111111,0.0
sbm,seed,0.8611763353458501,0.9090909090909091,0.5009108937011626,0.1394735666085713,0.27711375546284933,1.0,0.8888888888888888,0.9980114522707986,0.5555555555555556,0.0
sbm,seed,0.2585349914629298,0.9090909090909091,0.718690235591663,0.14564601935102509,0.5471104560546344,1.0,0.7222222222222222,0.9231801657820782,0.8,0.0
sbm,seed,0.4375174801364927,0.9090909090909091,0.3515405851855064,0.13272379332341058,0.11709394917808326,1.0,0.6111111111111112,1.0,0.5333333333333333,0.0
sbm,seed,0.6039352418924477,0.9090909090909091,0.5082047654412839,0.14031801219895995,0.30542696148638177,1.0,0.8333333333333334,0.9433032355172369,0.6888888888888889,0.0
sbm,seed,0.7495217229569211,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,non_seed,0.447809328566697,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,non_seed,0.7515495645160446,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,non_seed,0.2662868728558184,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,non_seed,0.07240743565396601,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,non_seed,0.3141392244299688,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,non_seed,0.5610302417056251,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,non_seed,0.5998428433169984,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,non_seed,0.6606783157041761,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,non_seed,0.3283713680594055,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,non_seed,0.9899823744329593,0.9090909090909091,0.7209078755117507,0.14299240978023486,0.31571179932027865,1.0,0.8333333333333334,0.8826519285458735,0.7777777777777778,0.0
sbm,seed,0.5608351505913892,1.0,0.541881526684299,0.14017285054388318,0.27622641899821376,1.0,0.9047619047619048,0.9781861347881312,0.5227272727272727,0.0
sbm,seed,0.35756864553670875,1.0,0.6195155164654115,0.13685695996275604,0.2199337902826187,1.0,0.8095238095238095,0.9870821074472521,0.6590909090909091,0.0
sbm,seed,0.6105982984007022,1.0,0.7166715926777719,0.14294180215772678,0.6402910598078838,1.0,0.9523809523809523,0.9704361870456997,0.8181818181818182,0.0
sbm,seed,0.7725420759939734,0.9090909090909091,0.310834362288939,0.1308727166488126,0.14118267486999175,1.0,0.6190476190476191,1.0,0.45454545454545453,0.0
sbm,seed,0.5990696182330467,0.9090909090909091,1.0,0.14875549511369746,1.0,1.0,0.8571428571428571,0.8284276322905156,1.0,0.0
sbm,seed,0.18340638515892438,0.9090909090909091,0.4735146377581123,0.13978127136021873,0.29701583396616943,1.0,0.8571428571428571,0.8765412813390818,0.6136363636363636,0.0
sbm,seed,0.732070377353661,0.9090909090909091,0.8758562567996384,0.14593319991933107,0.41689984193475615,1.0,0.9047619047619048,0.8315329100676732,0.8863636363636364,0.0
sbm,seed,0.11668352814580185,0.9090909090909091,0.530591272964959,0.14127170060671593,0.333418334964353,1.0,0.8095238095238095,0.8481709987284903,0.7045454545454546,0.0
sbm,seed,0.6417844064098776,0.9090909090909091,0.42392965326190163,0.13680919139034323,0.1772277883214104,1.0,0.7619047619047619,0.8863745426966575,0.5454545454545454,0.0
sbm,seed,0.4369256159101511,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,non_seed,0.5618851975337811,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,non_seed,0.6685388296328224,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,non_seed,0.7037526193150491,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,non_seed,0.47737901151388984,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,non_seed,0.3532638945155484,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,non_seed,0.24974041304681094,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,non_seed,0.8882595881675058,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,non_seed,0.08839009090273031,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,non_seed,0.12975205116138233,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,non_seed,0.5681024030747982,0.9090909090909091,0.7447467051542411,0.1426837962050084,0.32779598420286415,1.0,0.9047619047619048,0.8802113186910292,0.7727272727272727,0.0
sbm,seed,0.8279462877970046,1.0,0.6155738768753816,0.14390680729254368,0.6436003186199137,1.0,0.8235294117647058,1.0,0.8,0.0
sbm,seed,0.7197231102851088,0.9166666666666666,0.5648200469170358,0.14215938303341902,0.3626358410988069,1.0,0.7058823529411765,0.9153690427235818,0.7333333333333333,0.0
sbm,seed,0.8051165638006892,0.9166666666666666,0.5754015213149996,0.1406493117893477,0.2846018261484224,1.0,0.8235294117647058,0.8929365835692585,0.8,0.0
sbm,seed,0.7853273542854317,0.9166666666666666,0.5875977137422893,0.14490944123314065,0.3900036295978746,1.0,1.0,0.895574681223562,0.7111111111111111,0.0
sbm,seed,0.6499600443261091,0.9166666666666666,0.5008937293795934,0.13997498585509663,0.21095105546162077,1.0,0.7647058823529411,0.9118490806147582,0.5555555555555556,0.0
sbm,seed,0.08432275763917085,0.9166666666666666,1.0,0.15147755470336116,1.0,1.0,1.0,0.8488443390409428,1.0,0.0
sbm,seed,0.1437086625506373,0.8333333333333334,0.6110437903535046,0.14443966444396644,0.3092608068247322,1.0,0.8823529411764706,0.7820969869501502,0.7111111111111111,0.0
sbm,seed,0.6538354366795386,0.8333333333333334,0.37744322570745825,0.1370727866557798,0.1698285751362124,1.0,0.8235294117647058,0.8529330675580848,0.5777777777777777,0.0
sbm,seed,0.14930081513385984,0.8333333333333334,0.345267849266399,0.13676171079429736,0.18180578454757562,1.0,0.8235294117647058,0.8383920125789902,0.5555555555555556,0.0
sbm,seed,0.9421387759408177,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,non_seed,0.30239324317686156,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,non_seed,0.8154981298679684,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,non_seed,0.1644282259694343,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,non_seed,0.9445588614908818,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,non_seed,0.5043644546475774,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,non_seed,0.0426443713127862,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,non_seed,0.9093415735672805,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,non_seed,0.3195822921289121,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,non_seed,0.33833207777165597,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,non_seed,0.5447752861158008,0.8333333333333334,0.4065282605239669,0.1388626292466765,0.18895771837188538,1.0,0.6470588235294118,0.843675305705852,0.5777777777777777,0.0
sbm,seed,0.7118342805066169,1.0,0.55288641579793,0.14233965480502875,0.47170987484673266,1.0,0.7777777777777778,1.0,0.5777777777777777,0.0
sbm,seed,0.52447520395942,0.8461538461538461,0.4651168368942018,0.13818783616052957,0.24779796444343313,1.0,0.7222222222222222,0.8766337045480854,0.5777777777777777,0.0
sbm,seed,0.9608587431912156,0.8461538461538461,0.6021253344645513,0.14439229249011856,0.3553375897530448,1.0,0.7222222222222222,0.8112892517243592,0.6222222222222222,0.0
sbm,seed,0.10181575468373139,0.7692307692307693,0.5415922576073233,0.14208447280461864,0.3080943239083145,1.0,0.8888888888888888,0.7381567131595705,0.6666666666666666,0.0
sbm,seed,0.6768742357852926,0.7692307692307693,0.7910032186151735,0.14573561265992427,0.846580110234723,1.0,0.8333333333333334,0.7688971925706115,0.7777777777777778,0.0
sbm,seed,0.4596077854143611,0.7692307692307693,1.0,0.1492999568958636,1.0,1.0,0.8888888888888888,0.7378161989494918,1.0,0.0
sbm,seed,0.7246897408487811,0.6923076923076923,0.536130342578535,0.14195937945899997,0.31577098324114733,1.0,0.7777777777777778,0.6302804419944071,0.6666666666666666,0.08333333333333333
sbm,seed,0.4420142563177122,0.6923076923076923,0.5683336105397493,0.14071198579639493,0.2472644081335857,1.0,0.8333333333333334,0.6644972670063019,0.6888888888888889,0.0
sbm,seed,0.3478383451328485,0.6923076923076923,0.3605285187289113,0.13176470588235295,0.11693653293454963,1.0,0.4444444444444444,0.7280284936759722,0.5111111111111111,0.0
sbm,seed,0.2205497011115507,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,non_seed,0.918964058399189,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,non_seed,0.6194648997551757,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,non_seed,0.9857195464491496,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,non_seed,0.03488574772786923,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,non_seed,0.062273156859058654,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,non_seed,0.29967251291677244,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,non_seed,0.2722621892836483,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,non_seed,0.4001832618646525,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,non_seed,0.0918396773650566,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,non_seed,0.7626607669762261,0.6923076923076923,0.7770338483445808,0.1465095876676275,0.48472176565806874,1.0,0.9444444444444444,0.6398396465464119,0.8444444444444444,0.0
sbm,seed,0.36300538299696605,1.0,0.8773072664333575,0.14728828192449572,1.0,1.0,0.9444444444444444,1.0,0.9743589743589743,0.0
sbm,seed,0.8143032638574541,1.0,0.8363400631259856,0.14262913081810719,0.36537572752061415,1.0,0.8888888888888888,0.9689588250523498,0.8717948717948718,0.0
sbm,seed,0.25166836958734484,0.9090909090909091,0.752405029451595,0.14063881769264205,0.34091622491737933,1.0,0.7222222222222222,0.9072367689364285,0.8717948717948718,0.0
sbm,seed,0.9364923383686311,0.9090909090909091,0.7889731073865359,0.14430278516832507,0.4425514924060557,1.0,0.9444444444444444,0.9035842131233939,0.8717948717948718,0.0
sbm,seed,0.37478188785415767,0.9090909090909091,0.7095625351373122,0.140044776119403,0.2606322977334445,1.0,0.8333333333333334,0.9206403060599456,0.8461538461538461,0.0
sbm,seed,0.6146895792270797,0.9090909090909091,0.5700449440026498,0.14309679583962423,0.31894438387444773,1.0,0.9444444444444444,0.9034092149048882,0.717948717948718,0.0
sbm,seed,0.8553886186143356,0.9090909090909091,0.49208388037441375,0.13707615666681275,0.2298796679609213,1.0,0.7222222222222222,0.9717185555903879,0.6153846153846154,0.0
sbm,seed,0.5452357823606221,0.9090909090909091,0.5473170445071278,0.13946402294921148,0.3005598174540499,1.0,0.8888888888888888,0.9697580275924106,0.717948717948718,0.0
sbm,seed,0.9792286450645576,0.8181818181818182,0.48907250221429116,0.13935010544450055,0.22137125533106142,1.0,0.8333333333333334,0.8170142473700377,0.5897435897435898,0.0
sbm,seed,0.311781115904357,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,non_seed,0.49511970863858434,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,non_seed,0.2322499385181459,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,non_seed,0.1667007921662622,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,non_seed,0.3923278078134905,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,non_seed,0.7459937328611419,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,non_seed,0.5472945646847089,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,non_seed,0.40339970289910176,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,non_seed,0.1609501074759807,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,non_seed,0.6441354590847522,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,non_seed,0.42303624770823667,0.8181818181818182,0.5823186141862544,0.14147643315943428,0.2851708101512626,1.0,0.9444444444444444,0.8210453484288883,0.717948717948718,0.0
sbm,seed,0.04148239612431137,1.0,0.7211124490839673,0.14154654654654655,0.5181448335672478,1.0,0.8333333333333334,1.0,0.7073170731707317,0.0
sbm,seed,0.4127495888940528,1.0,0.7746112391484874,0.1426129315300596,1.0,1.0,1.0,0.9900988583774403,0.7317073170731707,0.0
sbm,seed,0.25590145211756576,0.9090909090909091,0.781589313929566,0.14361669713589273,0.645110015588197,1.0,0.8888888888888888,0.8591037337514493,0.7804878048780488,0.0
sbm,seed,0.575221580889257,0.9090909090909091,0.692434028533418,0.14172316851331238,0.4406626532936353,1.0,0.7222222222222222,0.8867241294483799,0.7073170731707317,0.0
sbm,seed,0.458926975925973,0.9090909090909091,0.8030668383374512,0.14355983309475223,0.8457522654730125,1.0,0.8333333333333334,0.8903309798678419,0.8536585365853658,0.0
sbm,seed,0.7022595537545037,0.9090909090909091,0.8897006934133338,0.14466354638226042,0.5954606940942165,1.0,0.8888888888888888,0.8796548713161988,0.8780487804878049,0.0
sbm,seed,0.8080697664981691,0.9090909090909091,0.7316942782956014,0.14109529582566266,0.31055575485972137,1.0,0.8888888888888888,0.8519922657862289,0.7073170731707317,0.0
sbm,seed,0.7671331992542131,0.9090909090909091,0.7545444566632583,0.1432718319705766,0.4511021519134432,1.0,0.8888888888888888,0.8826869499122528,0.6829268292682927,0.0
sbm,seed,0.9961490171772098,0.9090909090909091,0.788376573505993,0.14384899441511276,0.5326681346802905,1.0,0.8333333333333334,0.8818674011190504,0.7560975609756098,0.0
sbm,seed,0.6026445150196265,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,non_seed,0.6376575381649934,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,non_seed,0.15745777834568442,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,non_seed,0.9730987142313476,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,non_seed,0.3889495358906384,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,non_seed,0.5992931479421412,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,non_seed,0.5847381699813825,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,non_seed,0.28640370492425593,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,non_seed,0.04294584772499421,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,non_seed,0.16488898900361815,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,non_seed,0.011910975750343278,0.9090909090909091,0.6471091318784101,0.14087180023610635,0.3823568817719915,1.0,0.7777777777777778,0.8831764234911876,0.7317073170731707,0.0
sbm,seed,0.4374489827605571,1.0,0.600392821955419,0.14045430123574712,0.48621407450793974,1.0,0.85,0.9476177431508437,0.6666666666666666,0.0
sbm,seed,0.018312339278717116,1.0,0.714805872549815,0.14081366989361543,0.6270669537820048,1.0,0.7,0.9852362564779135,0.8095238095238095,0.0
sbm,seed,0.4855727293286136,1.0,0.5339651267281945,0.1390082864359463,0.39678089289920554,1.0,0.85,1.0,0.6190476190476191,0.0
sbm,seed,0.08754136871023699,0.9090909090909091,0.7810165190679274,0.145494179305227,0.6716257953690477,1.0,0.85,0.8522444663000334,0.7857142857142857,0.0
sbm,seed,0.14935734842247128,0.9090909090909091,0.4151774473457611,0.13713661202185792,0.3156831787984443,1.0,0.8,0.8809082889382213,0.5714285714285714,0.0
sbm,seed,0.10522211291793193,0.9090909090909091,0.5369796079234027,0.14073786059309992,0.4416138099853494,1.0,0.75,0.8599475966012113,0.6666666666666666,0.0
sbm,seed,0.27871138247228444,0.9090909090909091,0.5372910743022905,0.13864784831386184,0.3296131233284367,1.0,0.8,0.9189735718093053,0.6428571428571429,0.0
sbm,seed,0.2881910083898036,0.9090909090909091,0.4072541500620195,0.13866623445511878,0.3243383596096889,1.0,0.9,0.9010094673739563,0.5714285714285714,0.0
sbm,seed,0.8361120676950162,0.9090909090909091,0.6566434028806098,0.14228908376171756,0.41711050454372506,1.0,0.8,0.8306248285976576,0.7142857142857143,0.0
sbm,seed,0.07153349172162593,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,non_seed,0.43605099009319404,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,non_seed,0.23955170908223244,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,non_seed,0.10569453435361686,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,non_seed,0.677472373240867,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,non_seed,0.5188399982635983,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,non_seed,0.3371861944420418,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,non_seed,0.8638489372374394,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,non_seed,0.2497387690005457,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,non_seed,0.7383208026786217,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,non_seed,0.013102221066995101,0.9090909090909091,0.7169512606787426,0.14213650299799127,0.4585503716342849,1.0,0.8,0.8373441860870044,0.7380952380952381,0.0
sbm,seed,0.6653375903717715,1.0,0.9090729567928725,0.14688106720110225,0.8946595134599395,1.0,0.7894736842105263,0.9199768665668235,1.0,0.0
sbm,seed,0.563763499254192,1.0,0.8628023056975195,0.1471137108535763,0.8221500747507291,1.0,0.8947368421052632,0.9215992738734831,0.8837209302325582,0.0
sbm,seed,0.7037437245669909,1.0,0.4692962952915018,0.1401739286354671,0.5528520908246687,1.0,0.7894736842105263,1.0,0.5813953488372093,0.0
sbm,seed,0.7292840062452336,1.0,0.6958243503638474,0.14536523383022903,1.0,1.0,0.9473684210526315,0.9404338319354313,0.9069767441860465,0.0
sbm,seed,0.619071108989123,0.9090909090909091,0.7516277707712168,0.1442365350020757,0.5176064245425762,1.0,0.7368421052631579,0.8359665924867536,0.813953488372093,0.0
sbm,seed,0.5073047420798007,0.9090909090909091,0.5016002004065924,0.14223981077147016,0.44261270238852846,1.0,0.7894736842105263,0.8514716674904919,0.6976744186046512,0.0
sbm,seed,0.6332940005638498,0.9090909090909091,0.31377213289068195,0.1317500667106723,0.16314554590389285,1.0,0.5789473684210527,0.9516922184878986,0.4418604651162791,0.0
sbm,seed,0.768019324031362,0.9090909090909091,0.4385658679598194,0.1419965185801862,0.4030990777960499,1.0,0.7894736842105263,0.868164111423244,0.6046511627906976,0.0
